year,area,species,gear,effort,catch,fleet,area.n,gear.n,species.n,harvest,licenses,landed.value,wholesale.value,abundance
2006,G,Coho,Troll,13.331506849315069,2644,519,7,2,3,0.010637342005565428,169,0.04254936802226171,0.3829443122003554,9940
2006,G,Pink,Troll,13.331506849315069,363,519,7,2,5,6.571367612545338e-4,169,2.346917004480478e-4,0.003989758907616813,647258
2006,G,Sockeye,Troll,13.331506849315069,177581,519,7,2,1,0.4133325097310402,169,1.3234589013503497,4.530760202821017,4924072
2006,H,Chinook,Troll,3.813698630136986,5,197,8,2,2,3.6473720684247e-5,123,2.626107889265784e-4,5.325163219900062e-4,470298
2006,H,Chum,Troll,3.813698630136986,68584,197,8,2,4,0.29489231795552,123,0.306807159085036,1.522120954295664,1195769
2006,H,Coho,Troll,3.813698630136986,0,197,8,2,3,0,123,0,0,9940
2006,H,Pink,Troll,3.813698630136986,1808,197,8,2,5,0.0032730117475156945,123,0.001168932766969891,0.019871857038488146,647258
2006,H,Sockeye,Troll,3.813698630136986,216645,197,8,2,1,0.504256770547982,123,1.6145913903122884,5.52742998485288,4924072
2007,A,Chinook,Seine,3.758904109589041,0,256,1,1,2,0,108,0,0,152130.69512220274
2007,A,Chum,Seine,3.758904109589041,73830,256,1,1,4,0.34409333408156845,108,0.4634726540690513,2.120738508012932,834501
2007,A,Coho,Seine,3.758904109589041,65493,256,1,1,3,0.19009168187441725,108,0.617797966091856,4.728530586626128,864428
2007,A,Pink,Seine,3.758904109589041,6002562,256,1,1,5,10.204602132701565,108,4.73785099018287,39.45172074517659,8400977
2007,A,Sockeye,Seine,3.758904109589041,168074,256,1,1,1,0.49624653464115664,108,1.7499219905767103,16.741790984472704,694362
2007,B,Chinook,Seine,0.8657534246575342,4043.0000000000005,151,2,1,2,0.029283611586794905,168,0.2196270869009618,0.4978213969755134,262348
2007,B,Chum,Seine,0.8657534246575342,353219,151,2,1,4,1.6462183850867875,168,2.217355375831183,10.146080659106323,1644304
2007,B,Coho,Seine,0.8657534246575342,3759,151,2,1,3,0.010910397022062425,168,0.035458790321702884,0.2713961259238028,60220
2007,B,Pink,Seine,0.8657534246575342,40676,151,2,1,5,0.06915087196929726,168,0.032105761985745156,0.26734221038130096,8820847
2007,B,Sockeye,Seine,0.8657534246575342,56,151,2,1,1,1.6534268203234747e-4,168,5.830505103245938e-4,0.005578139956986038,1077105
2007,C,Chinook,Gillnet,18.189041095890413,14589,1059,3,3,2,0.10566871368779392,658,0.7925153526584544,1.7963681326924967,152130.69512220274
2007,C,Chum,Gillnet,18.189041095890413,223019,1059,3,3,4,1.0394060852436313,658,1.4000163597159114,6.406135464154626,834501
2007,C,Coho,Gillnet,18.189041095890413,15142,1059,3,3,3,0.04394925025487344,658,0.14283506332833867,1.0932376000899766,864428
2007,C,Pink,Gillnet,18.189041095890413,460256,1059,3,3,5,0.7824541186227967,658,0.3632822693605842,3.0250235121756335,8400977
2007,C,Sockeye,Gillnet,18.189041095890413,471905,1059,3,3,1,1.3933221136513383,658,4.9132937691915615,47.00628815002673,694362
2007,D,Chinook,Gillnet,6.131506849315069,22840,447,4,3,2,0.16543103849675872,355,1.2407327887256905,2.8123276544448985,262348
2007,D,Chum,Gillnet,6.131506849315069,141998,447,4,3,4,0.6617982561684214,355,0.8914017327982817,4.078838231895168,1644304
2007,D,Coho,Gillnet,6.131506849315069,1069,447,4,3,3,0.00310274392566766,355,0.010083917758419894,0.07718075515098304,60220
2007,D,Pink,Gillnet,6.131506849315069,22,447,4,3,5,3.7400904300436116e-5,355,1.7364705568059628e-5,1.4459456751865035e-4,8820847
2007,D,Sockeye,Gillnet,6.131506849315069,0,447,4,3,1,0,355,0,0,1077105
2007,E,Chinook,Gillnet,2.841095890410959,88,353,5,3,2,6.373875388666711e-4,393,0.004780406541500034,0.010835588160733411,262348
2007,E,Chum,Gillnet,2.841095890410959,217252,353,5,3,4,1.012528308490978,393,1.363813640008256,6.240480595189292,1644304
2007,E,Coho,Gillnet,2.841095890410959,2,353,5,3,3,5.804946540070458e-6,393,1.8866076255228987e-5,1.4439804518425262e-4,60220
2007,E,Pink,Gillnet,2.841095890410959,0,353,5,3,5,0,393,0,0,8820847
2007,E,Sockeye,Gillnet,2.841095890410959,0,353,5,3,1,0,393,0,0,1077105
2007,F,Chinook,Troll,12.197260273972603,77287,360,6,2,2,0.5597928490498683,284,4.198446367874013,9.516478433847762,152130.69512220274
2007,F,Chum,Troll,12.197260273972603,750,360,6,2,4,0.0034954625567002076,284,0.004708174055963544,0.02154346310456046,834501
2007,F,Coho,Troll,12.197260273972603,188736,360,6,2,3,0.547801195093369,284,1.7803538840534492,13.626554727947552,864428
2007,F,Pink,Troll,12.197260273972603,81980,360,6,2,5,0.1393693697522615,284,0.06470720738497857,0.5388119384172253,8400977
2007,F,Sockeye,Troll,12.197260273972603,3431,360,6,2,1,0.010130191822374719,284,0.03572225537363717,0.34176068200748394,694362
2007,G,Chinook,Troll,9.895890410958904,74442,280,7,2,2,0.5391863996399174,165,4.043897997299381,9.166168793878597,262348
2007,G,Chum,Troll,9.895890410958904,871,280,7,2,4,0.004059397182514508,165,0.005467759470325663,0.025019141818762882,1644304
2007,G,Coho,Troll,9.895890410958904,1426,280,7,2,3,0.004138926883070236,165,0.013451512369978267,0.10295580621637211,60220
2007,G,Pink,Troll,9.895890410958904,735,280,7,2,5,0.0012495302118554793,165,5.801390269329012e-4,0.0048307730511912735,8820847
2007,G,Sockeye,Troll,9.895890410958904,46,280,7,2,1,1.3581720309799973e-4,165,4.7893434776663063e-4,0.004582043536095675,1077105
2007,H,Chinook,Troll,1.2958904109589042,0,69,8,2,2,0,89,0,0,262348
2007,H,Chum,Troll,1.2958904109589042,40424,69,8,2,4,0.1884007711893989,89,0.25376430405102707,1.1611639367183362,1644304
2007,H,Coho,Troll,1.2958904109589042,0,69,8,2,3,0,89,0,0,60220
2007,H,Pink,Troll,1.2958904109589042,1845,69,8,2,5,0.003136575837922938,89,0.0014562673533213642,0.012126226230541359,8820847
2007,H,Sockeye,Troll,1.2958904109589042,0,69,8,2,1,0,89,0,0,1077105
2008,A,Chinook,Seine,1.0273972602739727,0,101,1,1,2,0,108,0,0,126344.89183085274
2008,A,Chum,Seine,1.0273972602739727,3218,101,1,1,4,0.012286332224615337,108,0.021681762749321182,0.1351496544707687,606304
2008,A,Coho,Seine,1.0273972602739727,8,101,1,1,3,3.910211762405758e-5,108,1.8573505871427348e-4,0.002082187763481066,668846
2008,A,Pink,Seine,1.0273972602739727,109166,101,1,1,5,0.19446527660256696,108,0.09723263830128348,6.465970447035351,3267623
2008,A,Sockeye,Seine,1.0273972602739727,202118,101,1,1,1,0.5082199394938766,108,2.059628175843605,17.520213703604693,613021
2008,B,Chinook,Seine,0.8027397260273973,3409,131,2,1,2,0.022401692776784776,168,0.20161523499106299,0.4121911470928398,281636
2008,B,Chum,Seine,0.8027397260273973,207038,131,2,1,4,0.7904716131509975,168,1.3949499055605838,8.695187744660972,1280067
2008,B,Coho,Seine,0.8027397260273973,3443,131,2,1,3,0.016828573872453782,168,0.07993572589415546,0.8961215587081639,17339
2008,B,Pink,Seine,0.8027397260273973,3429,131,2,1,5,0.006108325242934633,168,0.0030541626214673164,0.20310181432757654,618169
2008,B,Sockeye,Seine,0.8027397260273973,12374,131,2,1,1,0.031114069658799457,168,0.12609386124881886,1.0726166119217708,1170557
2008,C,Chinook,Gillnet,12.506849315068493,6870,731,3,3,2,0.045145095152980756,658,0.4063058563768268,0.8306697508148458,126344.89183085274
2008,C,Chum,Gillnet,12.506849315068493,26302,731,3,3,4,0.10042110322306792,658,0.17721371157011986,1.1046321354537472,606304
2008,C,Coho,Gillnet,12.506849315068493,0,731,3,3,3,0,658,0,0,668846
2008,C,Pink,Gillnet,12.506849315068493,75259,731,3,3,5,0.13406428972237314,658,0.06703214486118657,4.457637633268908,3267623
2008,C,Sockeye,Gillnet,12.506849315068493,535940,731,3,3,1,1.3476058261626782,658,5.461349927080328,46.4569376913976,613021
2008,D,Chinook,Gillnet,4.947945205479452,4848,396,4,3,2,0.03185784880664494,355,0.28672063925980446,0.5861844180422668,281636
2008,D,Chum,Gillnet,4.947945205479452,120793,396,4,3,4,0.4611879827246613,355,0.8138611459846965,5.073067809971275,1280067
2008,D,Coho,Gillnet,4.947945205479452,1533,396,4,3,3,0.007492943289710033,355,0.035591480626122655,0.39899923017705924,17339
2008,D,Pink,Gillnet,4.947945205479452,4090,396,4,3,5,0.007285812261184791,355,0.0036429061305923954,0.2422532576843943,618169
2008,D,Sockeye,Gillnet,4.947945205479452,4098,396,4,3,1,0.01030430398107,355,0.04175954771275737,0.3552273214526763,1170557
2008,E,Chinook,Gillnet,1.6246575342465754,0,347,5,3,2,0,393,0,0,281636
2008,E,Chum,Gillnet,1.6246575342465754,66281,347,5,3,4,0.2530610274020289,393,0.44657828365063923,2.783671301422318,1280067
2008,E,Coho,Gillnet,1.6246575342465754,4,347,5,3,3,1.955105881202879e-5,393,9.286752935713674e-5,0.001041093881740533,17339
2008,E,Pink,Gillnet,1.6246575342465754,0,347,5,3,5,0,393,0,0,618169
2008,E,Sockeye,Gillnet,1.6246575342465754,0,347,5,3,1,0,393,0,0,1170557
2008,F,Chinook,Troll,11.775342465753425,45856,307,6,2,2,0.3013352959730838,284,2.712017663757754,5.544569445904741,126344.89183085274
2008,F,Chum,Troll,11.775342465753425,54,307,6,2,4,2.0617213801405474e-4,284,3.6383318473068483e-4,0.002267893518154602,606304
2008,F,Coho,Troll,11.775342465753425,76534,307,6,2,3,0.37408018377995284,284,1.7768808729547758,19.91976978628249,668846
2008,F,Pink,Troll,11.775342465753425,32323,307,6,2,5,0.05757929332965183,284,0.028789646664825915,1.9145115032109232,3267623
2008,F,Sockeye,Troll,11.775342465753425,594,307,6,2,1,0.0014935960382517278,284,0.006052994470809633,0.051489758160783244,613021
2008,G,Chinook,Troll,9.09041095890411,91193,276,7,2,2,0.5992600672905057,165,5.393340605614552,11.026385238145306,281636
2008,G,Chum,Troll,9.09041095890411,311,276,7,2,4,0.0011873987948587226,165,0.0020954096379859812,0.013061386743445948,1280067
2008,G,Coho,Troll,9.09041095890411,310,276,7,2,3,0.0015152070579322312,165,0.007197233525178097,0.08068477583489131,17339
2008,G,Pink,Troll,9.09041095890411,11,276,7,2,5,1.959509410098599e-5,165,9.797547050492995e-6,6.515368788577842e-4,618169
2008,G,Sockeye,Troll,9.09041095890411,1,276,7,2,1,2.5144714448682282e-6,165,1.01902263818344e-5,8.668309454677313e-5,1170557
2008,H,Chinook,Troll,0.989041095890411,0,51,8,2,2,0,89,0,0,281636
2008,H,Chum,Troll,0.989041095890411,21262,51,8,2,4,0.08117837034175615,89,0.14325594766192262,0.8929620737593176,1280067
2008,H,Coho,Troll,0.989041095890411,5,51,8,2,3,2.4438823515035988e-5,89,1.1608441169642093e-4,0.0013013673521756663,17339
2008,H,Pink,Troll,0.989041095890411,268,51,8,2,5,4.7740774718765865e-4,89,2.3870387359382932e-4,0.01587380759398965,618169
2008,H,Sockeye,Troll,0.989041095890411,501,51,8,2,1,0.0012597501938789823,89,0.005105303417299034,0.04342823036793334,1170557
2009,A,Chinook,Seine,2.5452054794520547,0,152,1,1,2,0,108,0,0,171200.57896771573
2009,A,Chum,Seine,2.5452054794520547,7538,152,1,1,4,0.0275457627577433,108,0.043869177725294875,0.21730546175553045,995856
2009,A,Coho,Seine,2.5452054794520547,17865,152,1,1,3,0.05972544349025262,108,0.2239704130884473,1.784297624271297,2301288
2009,A,Pink,Seine,2.5452054794520547,8115019,152,1,1,5,11.117482709518272,108,5.558741354759136,34.67990875058685,16910256
2009,A,Sockeye,Seine,2.5452054794520547,63041,152,1,1,1,0.22753672508649536,108,0.8451364074641257,12.742056604843741,702883
2009,B,Chinook,Seine,1.210958904109589,2598,170,2,1,2,0.016935624058407695,168,0.1336032564607718,0.3029594970448488,313211
2009,B,Chum,Seine,1.210958904109589,320340,170,2,1,4,1.1706035608670056,168,1.8642945598993048,9.234761424617487,1524172
2009,B,Coho,Seine,1.210958904109589,538,170,2,1,3,0.001798616770095489,168,0.006744812887858083,0.053733676006602726,23197
2009,B,Pink,Seine,1.210958904109589,1377704,170,2,1,5,1.8874386367837415,168,0.9437193183918707,5.8876817177283876,19267649
2009,B,Sockeye,Seine,1.210958904109589,15052,170,2,1,1,0.05432786259738786,168,0.20178920393315491,3.0423603054537205,1581833
2009,C,Chinook,Gillnet,9.347945205479451,7917,707,3,3,2,0.05160867423803454,658,0.4071350967667169,0.9232218391470624,171200.57896771573
2009,C,Chum,Gillnet,9.347945205479451,116981,707,3,3,4,0.4274782267396615,658,0.6807986574002016,3.372328233168441,995856
2009,C,Coho,Gillnet,9.347945205479451,60,707,3,3,3,2.0058923086566788e-4,658,7.522096157462545e-4,0.005992603272111828,2301288
2009,C,Pink,Gillnet,9.347945205479451,205931,707,3,3,5,0.28212310185026146,658,0.14106155092513073,0.8800556460702186,16910256
2009,C,Sockeye,Gillnet,9.347945205479451,105931,707,3,3,1,0.38234153685914785,658,1.4201257083339778,21.41112606411228,702883
2009,D,Chinook,Gillnet,5.947945205479452,7167,492,4,3,2,0.046719637269672036,355,0.36856602734963495,0.8357624000463554,313211
2009,D,Chum,Gillnet,5.947945205479452,173242,492,4,3,4,0.6330701819682892,355,1.008222882393942,4.994220324416504,1524172
2009,D,Coho,Gillnet,5.947945205479452,380,492,4,3,3,0.0012703984621492302,355,0.004763994233059612,0.037953154056708245,23197
2009,D,Pink,Gillnet,5.947945205479452,753,492,4,3,5,0.001031601340707552,355,5.15800670353776e-4,0.003217980301610125,19267649
2009,D,Sockeye,Gillnet,5.947945205479452,9213,492,4,3,1,0.03325289649945086,355,0.12351075842653178,1.8621622039692485,1581833
2009,E,Chinook,Gillnet,1.032876712328767,34,267,5,3,2,2.216363425657666e-4,393,0.0017484644802410476,0.003964827905898714,313211
2009,E,Chum,Gillnet,1.032876712328767,52577,267,5,3,4,0.19212968539584366,393,0.3059843137785658,1.5156897403449887,1524172
2009,E,Coho,Gillnet,1.032876712328767,10,267,5,3,3,3.3431538477611315e-5,393,1.2536826929104242e-4,9.987672120186381e-4,23197
2009,E,Pink,Gillnet,1.032876712328767,1,267,5,3,5,1.3699885002756336e-6,393,6.849942501378168e-7,4.273546217277722e-6,19267649
2009,E,Sockeye,Gillnet,1.032876712328767,1,267,5,3,1,3.6093451101108066e-6,393,1.3406138980411569e-5,2.021233261662052e-4,1581833
2009,F,Chinook,Troll,14.586301369863014,71365,364,6,2,2,0.4652081643295863,284,3.669975518600069,8.322057161895932,171200.57896771573
2009,F,Chum,Troll,14.586301369863014,80,364,6,2,4,2.923402786706638e-4,284,4.655789623273534e-4,0.0023062399761796812,995856
2009,F,Coho,Troll,14.586301369863014,220436,364,6,2,3,0.7369514615850729,284,2.763567980944023,22.01642491485405,2301288
2009,F,Pink,Troll,14.586301369863014,65056,364,6,2,5,0.08912597187393162,284,0.04456298593696581,0.2780198227112195,16910256
2009,F,Sockeye,Troll,14.586301369863014,687,364,6,2,1,0.002479620090646124,284,0.009210017479542747,0.13885872507618297,702883
2009,G,Chinook,Troll,7.065753424657534,48983,257,7,2,2,0.31930626376173366,164,2.5189716363425654,5.712034273959903,313211
2009,G,Chum,Troll,7.065753424657534,168,257,7,2,4,6.139145852083939e-4,164,9.77715820887442e-4,0.00484310394997733,1524172
2009,G,Coho,Troll,7.065753424657534,0,257,7,2,3,0,164,0,0,23197
2009,G,Pink,Troll,7.065753424657534,98,257,7,2,5,1.342588730270121e-4,164,6.712943651350605e-5,4.188075292932168e-4,19267649
2009,G,Sockeye,Troll,7.065753424657534,16,257,7,2,1,5.7749521761772905e-5,164,2.144982236865851e-4,0.003233973218659283,1581833
2009,H,Chinook,Troll,1.1972602739726026,0,48,8,2,2,0,90,0,0,313211
2009,H,Chum,Troll,1.1972602739726026,67939,48,8,2,4,0.24826632740757787,90,0.3953871140194758,1.9585454717708919,1524172
2009,H,Coho,Troll,1.1972602739726026,6,48,8,2,3,2.0058923086566793e-5,90,7.522096157462547e-5,5.992603272111829e-4,23197
2009,H,Pink,Troll,1.1972602739726026,16542,48,8,2,5,0.02266234977155953,90,0.011331174885779765,0.07069300152620808,19267649
2009,H,Sockeye,Troll,1.1972602739726026,0,48,8,2,1,0,90,0,0,1581833
2010,A,Chinook,Seine,0.2054794520547945,0,50,1,1,2,0,108,0,0,134553.7122236765
2010,A,Chum,Seine,0.2054794520547945,9249,50,1,1,4,0.04032490124780914,108,0.07258482224605645,0.7823030842074972,635441
2010,A,Coho,Seine,0.2054794520547945,362,50,1,1,3,0.0015450057617618187,108,0.006695024967634548,0.05278769686019547,1134368
2010,A,Pink,Seine,0.2054794520547945,501547,50,1,1,5,0.8439879824370644,108,0.4544550674661116,10.90692161918668,7225099
2010,A,Sockeye,Seine,0.2054794520547945,5008,50,1,1,1,0.009831191299709795,108,0.027920583291175815,0.08572798813346941,835068
2010,B,Chinook,Seine,2.684931506849315,87,284,2,1,2,5.966362062166749e-4,168,0.004773089649733399,0.009198141512507071,409732
2010,B,Chum,Seine,2.684931506849315,38946,284,2,1,4,0.16980144923744997,168,0.30564260862740994,3.294148115206529,814177
2010,B,Coho,Seine,2.684931506849315,574,284,2,1,3,0.0024498157658875246,168,0.01061586831884594,0.08370203866782376,40729
2010,B,Pink,Seine,2.684931506849315,84399,284,2,1,5,0.14202406101463233,168,0.07647449439249432,1.8353878654198639,1456881
2010,B,Sockeye,Seine,2.684931506849315,6302503,284,2,1,1,12.37242664936,168,35.1376916841824,107.88756038241921,14286455
2010,C,Chinook,Gillnet,6.21095890410959,3325,594,3,3,2,0.022802475697361425,654,0.1824198055788914,0.35153816700098867,134553.7122236765
2010,C,Chum,Gillnet,6.21095890410959,29534,594,3,3,4,0.12876588100905992,654,0.23177858581630786,2.4980580915757624,635441
2010,C,Coho,Gillnet,6.21095890410959,100,594,3,3,3,4.267971717574085e-4,654,0.0018494544109487704,0.014582236701711458,1134368
2010,C,Pink,Gillnet,6.21095890410959,47154,594,3,3,5,0.07934931187672807,654,0.042726552549007424,1.0254372611761782,7225099
2010,C,Sockeye,Gillnet,6.21095890410959,131477,594,3,3,1,0.2581021442715545,654,0.7330100897312147,2.2506506980479553,835068
2010,D,Chinook,Gillnet,17.18904109589041,1772,501,4,3,2,0.012152176522022391,362,0.09721741217617913,0.18734605471451188,409732
2010,D,Chum,Gillnet,17.18904109589041,35901,501,4,3,4,0.15652549245297825,362,0.28174588641536086,3.036594553587778,814177
2010,D,Coho,Gillnet,17.18904109589041,742,501,4,3,3,0.003166835014439971,362,0.013722951729239876,0.10820019632669901,40729
2010,D,Pink,Gillnet,17.18904109589041,108382,501,4,3,5,0.18238192136029907,362,0.09820564996323795,2.356935599117711,1456881
2010,D,Sockeye,Gillnet,17.18904109589041,1246226,501,4,3,1,2.44646290109268,362,6.94795463910321,21.33315649752817,14286455
2010,E,Chinook,Gillnet,8.046575342465754,6385,308,5,3,2,0.04378761122636172,390,0.35030088981089375,0.6750590064064098,409732
2010,E,Chum,Gillnet,8.046575342465754,165,308,5,3,4,7.193868208334424e-4,390,0.0012948962775001962,0.01395610432416878,814177
2010,E,Coho,Gillnet,8.046575342465754,51,308,5,3,3,2.1766655759627833e-4,390,9.432217495838728e-4,0.007436940717872843,40729
2010,E,Pink,Gillnet,8.046575342465754,57,308,5,3,5,9.591786013855665e-5,390,5.164807853614588e-5,0.0012395538848675013,1456881
2010,E,Sockeye,Gillnet,8.046575342465754,2120369,308,5,3,1,4.16249066792619,390,11.821473496910379,36.296918624316376,14286455
2010,F,Chinook,Troll,13.583561643835615,84444,382,6,2,2,0.5791074459512747,283,4.632859567610198,8.927906458415485,134553.7122236765
2010,F,Chum,Troll,13.583561643835615,92,382,6,2,4,4.0111265161622237e-4,283,7.220027729092003e-4,0.007781585441354714,635441
2010,F,Coho,Troll,13.583561643835615,138295,382,6,2,3,0.5902391486819081,283,2.557702977621602,20.16650424663186,1134368
2010,F,Pink,Troll,13.583561643835615,27141,382,6,2,5,0.045672046351238,283,0.024592640342974304,0.5902233682313834,7225099
2010,F,Sockeye,Troll,13.583561643835615,523,382,6,2,1,0.001026699890125444,283,0.0029158276879562607,0.00895282304189387,835068
2010,G,Chinook,Troll,5.704109589041096,78968,243,7,2,2,0.5415536543967631,165,4.3324292351741045,8.348952171950097,409732
2010,G,Chum,Troll,5.704109589041096,400,243,7,2,4,0.0017439680505053148,165,0.0031391424909095666,0.0338329801798031,814177
2010,G,Coho,Troll,5.704109589041096,458,243,7,2,3,0.0019547310466489307,165,0.008470501202145368,0.06678664409383847,40729
2010,G,Pink,Troll,5.704109589041096,47,243,7,2,5,7.909016537740637e-5,165,4.258701212629573e-5,0.0010220882910310976,1456881
2010,G,Sockeye,Troll,5.704109589041096,0,243,7,2,1,0,165,0,0,14286455
2010,H,Chinook,Troll,3.5726027397260274,0,122,8,2,2,0,90,0,0,409732
2010,H,Chum,Troll,3.5726027397260274,394,122,8,2,4,0.001717808529747735,90,0.003092055353545923,0.03332548547710606,814177
2010,H,Coho,Troll,3.5726027397260274,0,122,8,2,3,0,90,0,0,40729
2010,H,Pink,Troll,3.5726027397260274,3809,122,8,2,5,0.006409668934522145,90,0.003451360195511924,0.08283264469228618,1456881
2010,H,Sockeye,Troll,3.5726027397260274,381876,122,8,2,1,0.74965974615974,90,2.1290336790936615,6.537032986512933,14286455
2011,A,Chinook,Seine,1.5068493150684932,6,183,1,1,2,3.959664220474104e-5,108,2.9037537616810095e-4,5.649120954543055e-4,102699.87988167349
2011,A,Chum,Seine,1.5068493150684932,220576,183,1,1,4,0.6753430319628243,108,1.2458914555176241,3.7027428304168644,1537674
2011,A,Coho,Seine,1.5068493150684932,18954,183,1,1,3,0.06992655264751726,108,0.28553342331069553,1.4276671165534776,1090657
2011,A,Pink,Seine,1.5068493150684932,1108461,183,1,1,5,1.7106062386706409,108,1.6354147556521512,7.067999403738034,4650562
2011,A,Sockeye,Seine,1.5068493150684932,148643,183,1,1,1,0.35000619052067977,108,1.4338963289073008,11.934082044527694,1613524
2011,B,Chinook,Seine,3.9205479452054797,103,295,2,1,2,6.797423578480545e-4,168,0.004984777290885733,0.009697657638632243,395302
2011,B,Chum,Seine,3.9205479452054797,1147723,295,2,1,4,3.514012089590294,168,6.482746441140714,19.266480077408854,1826210
2011,B,Coho,Seine,3.9205479452054797,790,295,2,1,3,0.0029145286795155983,168,0.011900992108022026,0.05950496054011013,28419
2011,B,Pink,Seine,3.9205479452054797,4439130,295,2,1,5,6.850582449242691,168,6.5494579459792766,28.305703306761014,13911729
2011,B,Sockeye,Seine,3.9205479452054797,290183,295,2,1,1,0.6832871133108348,168,2.799273012596,23.297886411921045,3702856
2011,C,Chinook,Gillnet,10.712328767123287,7882,790,3,3,2,0.05201678897629482,640,0.3814564524928286,0.7421061893951393,102699.87988167349
2011,C,Chum,Gillnet,10.712328767123287,132544,790,3,3,4,0.4058132653982327,640,0.7486555068553603,2.2249761792523794,1537674
2011,C,Coho,Gillnet,10.712328767123287,7881,790,3,3,3,0.029075190535775224,640,0.11872369468774883,0.5936184734387442,1090657
2011,C,Pink,Gillnet,10.712328767123287,132907,790,3,3,5,0.20510558636072795,640,0.19608995619102562,0.8474692359520188,4650562
2011,C,Sockeye,Gillnet,10.712328767123287,366689,790,3,3,1,0.8634339995548901,640,3.5372941272087433,29.440314113855447,1613524
2011,D,Chinook,Gillnet,12.36986301369863,21470,587,4,3,2,0.14168998468929833,375,1.0390598877215211,2.021443781567323,395302
2011,D,Chum,Gillnet,12.36986301369863,185331,587,4,3,4,0.5674325377951464,375,1.0468151990358734,3.111095638256147,1826210
2011,D,Coho,Gillnet,12.36986301369863,992,587,4,3,3,0.003659762595037308,375,0.014944030596402343,0.0747201529820117,28419
2011,D,Pink,Gillnet,12.36986301369863,26987,587,4,3,5,0.04164704988538576,375,0.03981641032998419,0.1720801182077478,13911729
2011,D,Sockeye,Gillnet,12.36986301369863,331881,587,4,3,1,0.781472417242613,375,3.201516031929414,26.6456885492078,3702856
2011,E,Chinook,Gillnet,5.3342465753424655,5563,371,5,3,2,0.0367126867641624,391,0.2692263696038576,0.5237676645020503,395302
2011,E,Chum,Gillnet,5.3342465753424655,101248,371,5,3,4,0.30999352286818166,391,0.5718846025326799,1.699619659863479,1826210
2011,E,Coho,Gillnet,5.3342465753424655,3,371,5,3,3,1.1067830428540246e-5,391,4.519364091653934e-5,2.2596820458269668e-4,28419
2011,E,Pink,Gillnet,5.3342465753424655,80842,371,5,3,5,0.12475750571884077,391,0.119273659313617,0.5154815620910345,13911729
2011,E,Sockeye,Gillnet,5.3342465753424655,159431,371,5,3,1,0.3754084414395733,391,1.5379636149298648,12.800216858117064,3702856
2011,F,Chinook,Troll,9.863013698630137,71045,316,6,2,2,0.46885724090597114,282,3.438286433310455,6.689029970258521,102699.87988167349
2011,F,Chum,Troll,9.863013698630137,10,316,6,2,4,3.06172490190603e-5,282,5.6483545604128474e-5,1.6786698600105472e-4,1537674
2011,F,Coho,Troll,9.863013698630137,296647,316,6,2,3,1.094412897711726,282,4.468852665656215,22.344263328281073,1090657
2011,F,Pink,Troll,9.863013698630137,57983,316,6,2,5,0.08948089426406503,282,0.08554766814256765,0.3697232554207522,4650562
2011,F,Sockeye,Troll,9.863013698630137,6651,316,6,2,1,0.01566095391746023,282,0.06415939185540159,0.5339880093792085,1613524
2011,G,Chinook,Troll,10.101369863013698,121171,300,7,2,2,0.7996607887651126,165,5.864179117610826,11.408493919715607,395302
2011,G,Chum,Troll,10.101369863013698,234,300,7,2,4,7.164436270460108e-4,165,0.0013217149671366061,0.00392808747242468,1826210
2011,G,Coho,Troll,10.101369863013698,0,300,7,2,3,0,165,0,0,28419
2011,G,Pink,Troll,10.101369863013698,177,300,7,2,5,2.731510664287724e-4,165,2.6114442614618897e-4,0.0011286241865628398,13911729
2011,G,Sockeye,Troll,10.101369863013698,0,300,7,2,1,0,165,0,0,3702856
2011,H,Chinook,Troll,1.5863013698630137,52,60,8,2,2,3.4317089910775565e-4,91,0.002516586593456875,0.004895904827270647,395302
2011,H,Chum,Troll,1.5863013698630137,106691,60,8,2,4,0.3266584915092562,91,0.602628596405007,1.7909896603438529,1826210
2011,H,Coho,Troll,1.5863013698630137,0,60,8,2,3,0,91,0,0,28419
2011,H,Pink,Troll,1.5863013698630137,50250,60,8,2,5,0.07754712479121927,91,0.0741384599652316,0.3204144936428401,13911729
2011,H,Sockeye,Troll,1.5863013698630137,13051,60,8,2,1,0.0307308840139488,91,0.12589749257327412,1.0478240129917382,3702856
2012,A,Chinook,Seine,1.191780821917808,0,130,1,1,2,0,108,0,0,75157.7496155814
2012,A,Chum,Seine,1.191780821917808,160530,130,1,1,4,0.9820732181006021,108,1.2782540299087202,5.939204699941737,1376458
2012,A,Coho,Seine,1.191780821917808,350,130,1,1,3,0.0014428494214860893,108,0.0059317142883317,0.03767440156102566,921952
2012,A,Pink,Seine,1.191780821917808,627367,130,1,1,5,0.9673739545199304,108,0.7255304658899479,10.641113499719234,8591333
2012,A,Sockeye,Seine,1.191780821917808,128706,130,1,1,1,0.5504994207978139,108,1.8961646716369147,11.331113078088336,1015913
2012,B,Chinook,Seine,1.367123287671233,1,193,2,1,2,7.766688672284572e-6,168,5.9544613154181716e-5,1.2297257064450572e-4,199739
2012,B,Chum,Seine,1.367123287671233,379798,193,2,1,4,2.3234874732957853,168,3.0242217906389586,14.051567100407846,2231866
2012,B,Coho,Seine,1.367123287671233,12,193,2,1,3,4.9469123022380196e-5,168,2.033730613142297e-4,0.001291693767806594,57560
2012,B,Pink,Seine,1.367123287671233,174,193,2,1,5,2.68300800148028e-4,168,0.00020122560011102101,0.002951308801628308,2957661
